X;Y;Name;Sensor;Year;Day;Value
572677.37;7016668.9;toar_LT51590152009293KIS00_3;LT5;2009;293;null
572677.37;7016668.9;toar_LT51590161987073XXX01_3;LT5;1987;073;0.631949862227529
572677.37;7016668.9;toar_LT51620151985264KIS00_3;LT5;1985;264;null
572677.37;7016668.9;toar_LT51600151989133KIS00_3;LT5;1989;133;null
572677.37;7016668.9;toar_LT51600151986141XXX03_3;LT5;1986;141;null
572677.37;7016668.9;toar_LT51580161987082KIS00_3;LT5;1987;082;null
572677.37;7016668.9;toar_LT51590161986326XXX03_3;LT5;1986;326;0.437357342757513
572677.37;7016668.9;toar_LT51590152006253MOR01_3;LT5;2006;253;null
572677.37;7016668.9;toar_LT41610151988290XXX03_3;LT4;1988;290;null
572677.37;7016668.9;toar_LT41610151988178XXX03_3;LT4;1988;178;null
572677.37;7016668.9;toar_LT51590152011155KIS00_3;LT5;2011;155;null
572677.37;7016668.9;toar_LT51590151987185XXX02_3;LT5;1987;185;null
572677.37;7016668.9;toar_LT51590152009197KIS01_3;LT5;2009;197;null
572677.37;7016668.9;toar_LT51620152007197MOR00_3;LT5;2007;197;null
572677.37;7016668.9;toar_LT51600151986125KIS00_3;LT5;1986;125;null
572677.37;7016668.9;toar_LT51620152010189KIS01_3;LT5;2010;189;null
572677.37;7016668.9;toar_LT51620151994177KIS00_3;LT5;1994;177;null
572677.37;7016668.9;toar_LT51590161994188KIS00_3;LT5;1994;188;0.223412539341759
572677.37;7016668.9;toar_LT41610161988290XXX03_3;LT4;1988;290;0.188036001753929
572677.37;7016668.9;toar_LT51620151989115KIS00_3;LT5;1989;115;null
572677.37;7016668.9;toar_LT51580161987098XXX02_3;LT5;1987;098;null
572677.37;7016668.9;toar_LT51590152007240IKR00_3;LT5;2007;240;null
572677.37;7016668.9;toar_LT51580162006230IKR01_3;LT5;2006;230;null
572677.37;7016668.9;toar_LT51610161990191KIS00_3;LT5;1990;191;0.0625111002374368
572677.37;7016668.9;toar_LT51590151998279KIS01_3;LT5;1998;279;null
572677.37;7016668.9;toar_LT51610151987167XXX02_3;LT5;1987;167;null
572677.37;7016668.9;toar_LT51610161987087XXX02_3;LT5;1987;087;0.587588133783471
572677.37;7016668.9;toar_LT51600161987144XXX02_3;LT5;1987;144;0.0839738313827259
572677.37;7016668.9;toar_LT51610151989108KIS00_3;LT5;1989;108;null
572677.37;7016668.9;toar_LT51590161988220KIS00_3;LT5;1988;220;0.104319254381905
572677.37;7016668.9;toar_LT51580161986271XXX02_3;LT5;1986;271;null
572677.37;7016668.9;toar_LT51620152007277MOR00_3;LT5;2007;277;null
572677.37;7016668.9;toar_LT51600161986349XXX03_3;LT5;1986;349;0.367657552501151
572677.37;7016668.9;toar_LT51600161999193KIS00_3;LT5;1999;193;0.431986404346072
572677.37;7016668.9;toar_LT51610151998197KIS00_3;LT5;1998;197;0.373946983870094
572677.37;7016668.9;toar_LT51610161987103XXX02_3;LT5;1987;103;0.627339487835818
572677.37;7016668.9;toar_LT51590151998199KIS00_3;LT5;1998;199;null
572677.37;7016668.9;toar_LT51610161998213KIS00_3;LT5;1998;213;0.201494281632263
572677.37;7016668.9;toar_LT51620151985248KIS00_3;LT5;1985;248;null
572677.37;7016668.9;toar_LT51620151986203XXX03_3;LT5;1986;203;null
572677.37;7016668.9;toar_LT41580161988285XXX03_3;LT4;1988;285;null
572677.37;7016668.9;toar_LT41600151988267XXX03_3;LT4;1988;267;null
572677.37;7016668.9;toar_LT51590161987169XXX02_3;LT5;1987;169;0.221042620910815
572677.37;7016668.9;toar_LT51580161989071KIS00_3;LT5;1989;071;null
572677.37;7016668.9;toar_LT51580162009206MOR00_3;LT5;2009;206;null
572677.37;7016668.9;toar_LT51590151989142KIS00_3;LT5;1989;142;null
572677.37;7016668.9;toar_LT51580161987162XXX02_3;LT5;1987;162;null
572677.37;7016668.9;toar_LT51590151994268KIS00_3;LT5;1994;268;null
572677.37;7016668.9;toar_LT51580161990218KIS00_3;LT5;1990;218;null
572677.37;7016668.9;toar_LT51620151986107KIS00_3;LT5;1986;107;null
572677.37;7016668.9;toar_LT51580161989151KIS00_3;LT5;1989;151;null
572677.37;7016668.9;toar_LT51580161988117KIS00_3;LT5;1988;117;null
572677.37;7016668.9;toar_LT51620151994209KIS00_3;LT5;1994;209;null
572677.37;7016668.9;toar_LT51590152007272IKR00_3;LT5;2007;272;null
572677.37;7016668.9;toar_LT51600161990264KIS00_3;LT5;1990;264;0.465058799150717
572677.37;7016668.9;toar_LT51590161990209KIS00_3;LT5;1990;209;0.0817297749266508
572677.37;7016668.9;toar_LT51590161987185XXX02_3;LT5;1987;185;0.0732840895360681
572677.37;7016668.9;toar_LT41620151988217XXX04_3;LT4;1988;217;null
572677.37;7016668.9;toar_LT41610151988194XXX03_3;LT4;1988;194;null
572677.37;7016668.9;toar_LT51590151988220KIS00_3;LT5;1988;220;null
572677.37;7016668.9;toar_LT51600161998206KIS00_3;LT5;1998;206;0.0856203195421017
572677.37;7016668.9;toar_LT51620152009250MOR00_3;LT5;2009;250;null
572677.37;7016668.9;toar_LT51600161986141XXX03_3;LT5;1986;141;0.14549907049348
572677.37;7016668.9;toar_LT51610161989108KIS00_3;LT5;1989;108;0.77905208944996
572677.37;7016668.9;toar_LT51590161988188KIS00_3;LT5;1988;188;0.073307339023573
572677.37;7016668.9;toar_LT51590161986102KIS00_3;LT5;1986;102;0.745291648227201
572677.37;7016668.9;toar_LT51610161998181KIS00_3;LT5;1998;181;0.437993718271661
572677.37;7016668.9;toar_LT51610161989252KIS00_3;LT5;1989;252;0.103901071594167
572677.37;7016668.9;toar_LT51620151987142XXX02_3;LT5;1987;142;null
572677.37;7016668.9;toar_LT51620151990182KIS00_3;LT5;1990;182;null
572677.37;7016668.9;toar_LT51620151987254XXX02_3;LT5;1987;254;null
572677.37;7016668.9;toar_LT51590161994172KIS00_3;LT5;1994;172;0.454232857328498
