X;Y;Name;Sensor;Year;Day;Value
581268.5;7029838.7;toar_LT51590152009293KIS00_3;LT5;2009;293;null
581268.5;7029838.7;toar_LT51590161987073XXX01_3;LT5;1987;073;0.675957786705756
581268.5;7029838.7;toar_LT51620151985264KIS00_3;LT5;1985;264;null
581268.5;7029838.7;toar_LT51600151989133KIS00_3;LT5;1989;133;null
581268.5;7029838.7;toar_LT51600151986141XXX03_3;LT5;1986;141;null
581268.5;7029838.7;toar_LT51580161987082KIS00_3;LT5;1987;082;null
581268.5;7029838.7;toar_LT51590161986326XXX03_3;LT5;1986;326;0.377388654153074
581268.5;7029838.7;toar_LT51590152006253MOR01_3;LT5;2006;253;null
581268.5;7029838.7;toar_LT41610151988290XXX03_3;LT4;1988;290;0.0568351008258643
581268.5;7029838.7;toar_LT41610151988178XXX03_3;LT4;1988;178;0.0450437774501726
581268.5;7029838.7;toar_LT51590152011155KIS00_3;LT5;2011;155;null
581268.5;7029838.7;toar_LT51590151987185XXX02_3;LT5;1987;185;null
581268.5;7029838.7;toar_LT51590152009197KIS01_3;LT5;2009;197;null
581268.5;7029838.7;toar_LT51620152007197MOR00_3;LT5;2007;197;null
581268.5;7029838.7;toar_LT51600151986125KIS00_3;LT5;1986;125;null
581268.5;7029838.7;toar_LT51620152010189KIS01_3;LT5;2010;189;null
581268.5;7029838.7;toar_LT51620151994177KIS00_3;LT5;1994;177;null
581268.5;7029838.7;toar_LT51590161994188KIS00_3;LT5;1994;188;0.0473780082500948
581268.5;7029838.7;toar_LT41610161988290XXX03_3;LT4;1988;290;0.0529301721314588
581268.5;7029838.7;toar_LT51620151989115KIS00_3;LT5;1989;115;null
581268.5;7029838.7;toar_LT51580161987098XXX02_3;LT5;1987;098;null
581268.5;7029838.7;toar_LT51590152007240IKR00_3;LT5;2007;240;null
581268.5;7029838.7;toar_LT51580162006230IKR01_3;LT5;2006;230;null
581268.5;7029838.7;toar_LT51610161990191KIS00_3;LT5;1990;191;0.0355657377651345
581268.5;7029838.7;toar_LT51590151998279KIS01_3;LT5;1998;279;null
581268.5;7029838.7;toar_LT51610151987167XXX02_3;LT5;1987;167;0.577143217199254
581268.5;7029838.7;toar_LT51610161987087XXX02_3;LT5;1987;087;0.619014932431501
581268.5;7029838.7;toar_LT51600161987144XXX02_3;LT5;1987;144;0.0990340869491642
581268.5;7029838.7;toar_LT51610151989108KIS00_3;LT5;1989;108;0.542037565363587
581268.5;7029838.7;toar_LT51590161988220KIS00_3;LT5;1988;220;0.0486897970331548
581268.5;7029838.7;toar_LT51580161986271XXX02_3;LT5;1986;271;null
581268.5;7029838.7;toar_LT51620152007277MOR00_3;LT5;2007;277;null
581268.5;7029838.7;toar_LT51600161986349XXX03_3;LT5;1986;349;0.227673701260243
581268.5;7029838.7;toar_LT51600161999193KIS00_3;LT5;1999;193;0.50305663001403
581268.5;7029838.7;toar_LT51610151998197KIS00_3;LT5;1998;197;0.112231263305532
581268.5;7029838.7;toar_LT51610161987103XXX02_3;LT5;1987;103;0.328569092587751
581268.5;7029838.7;toar_LT51590151998199KIS00_3;LT5;1998;199;null
581268.5;7029838.7;toar_LT51610161998213KIS00_3;LT5;1998;213;0.674638936444779
581268.5;7029838.7;toar_LT51620151985248KIS00_3;LT5;1985;248;null
581268.5;7029838.7;toar_LT51620151986203XXX03_3;LT5;1986;203;null
581268.5;7029838.7;toar_LT41580161988285XXX03_3;LT4;1988;285;null
581268.5;7029838.7;toar_LT41600151988267XXX03_3;LT4;1988;267;null
581268.5;7029838.7;toar_LT51590161987169XXX02_3;LT5;1987;169;0.0491707505317752
581268.5;7029838.7;toar_LT51580161989071KIS00_3;LT5;1989;071;null
581268.5;7029838.7;toar_LT51580162009206MOR00_3;LT5;2009;206;null
581268.5;7029838.7;toar_LT51590151989142KIS00_3;LT5;1989;142;null
581268.5;7029838.7;toar_LT51580161987162XXX02_3;LT5;1987;162;null
581268.5;7029838.7;toar_LT51590151994268KIS00_3;LT5;1994;268;null
581268.5;7029838.7;toar_LT51580161990218KIS00_3;LT5;1990;218;null
581268.5;7029838.7;toar_LT51620151986107KIS00_3;LT5;1986;107;null
581268.5;7029838.7;toar_LT51580161989151KIS00_3;LT5;1989;151;null
581268.5;7029838.7;toar_LT51580161988117KIS00_3;LT5;1988;117;null
581268.5;7029838.7;toar_LT51620151994209KIS00_3;LT5;1994;209;null
581268.5;7029838.7;toar_LT51590152007272IKR00_3;LT5;2007;272;null
581268.5;7029838.7;toar_LT51600161990264KIS00_3;LT5;1990;264;0.441056826014087
581268.5;7029838.7;toar_LT51590161990209KIS00_3;LT5;1990;209;0.0469905027773184
581268.5;7029838.7;toar_LT51590161987185XXX02_3;LT5;1987;185;0.0644473296081532
581268.5;7029838.7;toar_LT41620151988217XXX04_3;LT4;1988;217;null
581268.5;7029838.7;toar_LT41610151988194XXX03_3;LT4;1988;194;0.0549215872686117
581268.5;7029838.7;toar_LT51590151988220KIS00_3;LT5;1988;220;null
581268.5;7029838.7;toar_LT51600161998206KIS00_3;LT5;1998;206;0.0487670130464472
581268.5;7029838.7;toar_LT51620152009250MOR00_3;LT5;2009;250;null
581268.5;7029838.7;toar_LT51600161986141XXX03_3;LT5;1986;141;0.35518131338366
581268.5;7029838.7;toar_LT51610161989108KIS00_3;LT5;1989;108;0.789828389586186
581268.5;7029838.7;toar_LT51590161988188KIS00_3;LT5;1988;188;0.0320560431416085
581268.5;7029838.7;toar_LT51590161986102KIS00_3;LT5;1986;102;0.733877092855355
581268.5;7029838.7;toar_LT51610161998181KIS00_3;LT5;1998;181;0.467023131972119
581268.5;7029838.7;toar_LT51610161989252KIS00_3;LT5;1989;252;0.45052634425878
581268.5;7029838.7;toar_LT51620151987142XXX02_3;LT5;1987;142;null
581268.5;7029838.7;toar_LT51620151990182KIS00_3;LT5;1990;182;null
581268.5;7029838.7;toar_LT51620151987254XXX02_3;LT5;1987;254;null
581268.5;7029838.7;toar_LT51590161994172KIS00_3;LT5;1994;172;0.155085353829893
581268.5;7029838.7;toar_LT51600161989069KIS00_3;LT5;1989;069;0.396893044584339
581268.5;7029838.7;toar_LT51600162006164KIS00_3;LT5;2006;164;0.220100411231647
581268.5;7029838.7;toar_LT51610161986308XXX03_3;LT5;1986;308;0.222346692913177
581268.5;7029838.7;toar_LT51580161994133KIS00_3;LT5;1994;133;null
581268.5;7029838.7;toar_LT51620151998156KIS00_3;LT5;1998;156;null
581268.5;7029838.7;toar_LT51610161986292XXX04_3;LT5;1986;292;0.256993812267533
581268.5;7029838.7;toar_LT51610151988138KIS00_3;LT5;1988;138;0.351706186963595
581268.5;7029838.7;toar_LT51620152007229MOR00_3;LT5;2007;229;null
581268.5;7029838.7;toar_LT51600161998286KIS00_3;LT5;1998;286;0.677551178614001
581268.5;7029838.7;toar_LT51590151987121AAA02_3;LT5;1987;121;null
581268.5;7029838.7;toar_LT51620151984198XXX01_3;LT5;1984;198;null
581268.5;7029838.7;toar_LT51590152010216KIS01_3;LT5;2010;216;null
581268.5;7029838.7;toar_LT51590161998103KIS00_3;LT5;1998;103;0.664158913090843
581268.5;7029838.7;toar_LT51590152011251KIS01_3;LT5;2011;251;null
581268.5;7029838.7;toar_LT51620151986251XXX03_3;LT5;1986;251;null
581268.5;7029838.7;toar_LT51610161990159KIS00_3;LT5;1990;159;0.284891456005294
581268.5;7029838.7;toar_LT51600152009252KIS01_3;LT5;2009;252;null
581268.5;7029838.7;toar_LT51600162009172KIS01_3;LT5;2009;172;0.466941742653574
581268.5;7029838.7;toar_LT51610151986244XXX03_3;LT5;1986;244;0.0436208560001334
581268.5;7029838.7;toar_LT51580161990170KIS00_3;LT5;1990;170;null
581268.5;7029838.7;toar_LT51590151990209KIS00_3;LT5;1990;209;null
581268.5;7029838.7;toar_LT51580161998208KIS00_3;LT5;1998;208;null
581268.5;7029838.7;toar_LT51590152009213KIS01_3;LT5;2009;213;null
581268.5;7029838.7;toar_LT51590152010200KIS01_3;LT5;2010;200;null
581268.5;7029838.7;toar_LT51620151989099KIS00_3;LT5;1989;099;null
581268.5;7029838.7;toar_LT51610151987247XXX02_3;LT5;1987;247;0.207500852538853
581268.5;7029838.7;toar_LT51620151985120KIS00_3;LT5;1985;120;null
581268.5;7029838.7;toar_LT51620151986139XXX03_3;LT5;1986;139;null
581268.5;7029838.7;toar_LT51590151986118KIS00_3;LT5;1986;118;null
581268.5;7029838.7;toar_LT51600151998190KIS00_3;LT5;1998;190;null
581268.5;7029838.7;toar_LT51600161990104KIS00_3;LT5;1990;104;0.363895590913936
581268.5;7029838.7;toar_LT51610151987023XXX03_3;LT5;1987;023;0.576108712555293
581268.5;7029838.7;toar_LT51610151990207KIS00_3;LT5;1990;207;0.0985562152102419
581268.5;7029838.7;toar_LT51600151990216KIS00_3;LT5;1990;216;null
581268.5;7029838.7;toar_LT51600161985106KIS00_3;LT5;1985;106;0.571699004311489
581268.5;7029838.7;toar_LT51600152007199IKR00_3;LT5;2007;199;null
581268.5;7029838.7;toar_LT41590161988180XXX03_3;LT4;1988;180;0.0471907016897425
581268.5;7029838.7;toar_LT51580161987226XXX02_3;LT5;1987;226;null
581268.5;7029838.7;toar_LT51620151994241KIS00_3;LT5;1994;241;null
581268.5;7029838.7;toar_LT51590151994252KIS00_3;LT5;1994;252;null
581268.5;7029838.7;toar_LT51590151990177KIS00_3;LT5;1990;177;null
581268.5;7029838.7;toar_LT51590151986358XXX03_3;LT5;1986;358;null
581268.5;7029838.7;toar_LT51610152009163KIS01_3;LT5;2009;163;0.058098053302969
581268.5;7029838.7;toar_LT51580162006214MOR00_3;LT5;2006;214;null
581268.5;7029838.7;toar_LT51620152010205MOR00_3;LT5;2010;205;null
581268.5;7029838.7;toar_LT51590162009213MOR00_3;LT5;2009;213;0.037217711667847
581268.5;7029838.7;toar_LT51600151987256XXX02_3;LT5;1987;256;null
581268.5;7029838.7;toar_LT51590162010152MOR00_3;LT5;2010;152;0.0490333060725955
581268.5;7029838.7;toar_LT41610151988242XXX03_3;LT4;1988;242;0.0478161576919976
581268.5;7029838.7;toar_LT51610161994234KIS00_3;LT5;1994;234;0.640957012151018
581268.5;7029838.7;toar_LT41590151988196XXX03_3;LT4;1988;196;null
581268.5;7029838.7;toar_LT51600161986253KIS02_3;LT5;1986;253;0.0418583044466887
581268.5;7029838.7;toar_LT51600161989101KIS00_3;LT5;1989;101;0.502740101021607
581268.5;7029838.7;toar_LT51610151985177KIS00_3;LT5;1985;177;0.0440377505039218
581268.5;7029838.7;toar_LT51590161989254KIS00_3;LT5;1989;254;0.101759352888413
581268.5;7029838.7;toar_LT51600152007215IKR01_3;LT5;2007;215;null
581268.5;7029838.7;toar_LT51590151998263KIS00_3;LT5;1998;263;null
581268.5;7029838.7;toar_LT51600162011242KIS01_3;LT5;2011;242;0.0479314298157795
581268.5;7029838.7;toar_LT51600161990200KIS00_3;LT5;1990;200;0.0608818370265478
581268.5;7029838.7;toar_LT51580162007217IKR01_3;LT5;2007;217;null
581268.5;7029838.7;toar_LT51600151986077KIS00_3;LT5;1986;077;null
581268.5;7029838.7;toar_LT51590151987073XXX01_3;LT5;1987;073;null
581268.5;7029838.7;toar_LT51580161986127KIS00_3;LT5;1986;127;null
581268.5;7029838.7;toar_LT51600151998094KIS00_3;LT5;1998;094;null
581268.5;7029838.7;toar_LT51600151990200KIS00_3;LT5;1990;200;null
581268.5;7029838.7;toar_LT51610162007174MOR00_3;LT5;2007;174;0.723319333217944
581268.5;7029838.7;toar_LT51590151986086KIS00_3;LT5;1986;086;null
581268.5;7029838.7;toar_LT51590162007128IKR01_3;LT5;2007;128;0.3995504931889
581268.5;7029838.7;toar_LT51600151987128XXX02_3;LT5;1987;128;null
581268.5;7029838.7;toar_LT51590161994156KIS00_3;LT5;1994;156;0.0587551571543876
581268.5;7029838.7;toar_LT51600151985186KIS00_3;LT5;1985;186;null
581268.5;7029838.7;toar_LT51600152009236KIS00_3;LT5;2009;236;null
581268.5;7029838.7;toar_LT51610151986180XXX03_3;LT5;1986;180;0.330925155516369
581268.5;7029838.7;toar_LT51620152011160KIS01_3;LT5;2011;160;null
581268.5;7029838.7;toar_LT41590161988212XXX03_3;LT4;1988;212;0.111720682239562
581268.5;7029838.7;toar_LT51590151985147KIS00_3;LT5;1985;147;null
581268.5;7029838.7;toar_LT51580161998128KIS00_3;LT5;1998;128;null
581268.5;7029838.7;toar_LT51610151994218KIS00_3;LT5;1994;218;0.0735673573025016
581268.5;7029838.7;toar_LT51600161985234KIS00_3;LT5;1985;234;0.0388970568585668
581268.5;7029838.7;toar_LT51600151989101KIS00_3;LT5;1989;101;null
581268.5;7029838.7;toar_LT51590161986134XXX03_3;LT5;1986;134;0.584830940908001
581268.5;7029838.7;toar_LT51590151994204KIS00_3;LT5;1994;204;null
581268.5;7029838.7;toar_LT51620151994225KIS00_3;LT5;1994;225;null
581268.5;7029838.7;toar_LT51590152006221KIS02_3;LT5;2006;221;null
581268.5;7029838.7;toar_LT51610151987071KIS00_3;LT5;1987;071;0.477360667187104
581268.5;7029838.7;toar_LT51600151985234KIS00_3;LT5;1985;234;null
581268.5;7029838.7;toar_LT51590152010152MOR00_3;LT5;2010;152;null
581268.5;7029838.7;toar_LT51580161990250KIS00_3;LT5;1990;250;null
581268.5;7029838.7;toar_LT51610151994266KIS00_3;LT5;1994;266;0.541930457889485
581268.5;7029838.7;toar_LT51590151989126KIS00_3;LT5;1989;126;null
581268.5;7029838.7;toar_LT51600152006180KIS00_3;LT5;2006;180;null
581268.5;7029838.7;toar_LT51600161987224XXX02_3;LT5;1987;224;0.107063007157094
581268.5;7029838.7;toar_LT51590161985131KIS00_3;LT5;1985;131;0.469073905239832
581268.5;7029838.7;toar_LT51610161988202KIS00_3;LT5;1988;202;0.651425105161874
581268.5;7029838.7;toar_LT51610161985113KIS00_3;LT5;1985;113;0.562998991940286
581268.5;7029838.7;toar_LT51590161994220KIS00_3;LT5;1994;220;0.0362218292815567
581268.5;7029838.7;toar_LT51610161987023XXX03_3;LT5;1987;023;0.461004750117031
581268.5;7029838.7;toar_LT51610151989204KIS00_3;LT5;1989;204;0.0687079985410087
581268.5;7029838.7;toar_LT51580161989135KIS00_3;LT5;1989;135;null
581268.5;7029838.7;toar_LT51610161985257KIS00_3;LT5;1985;257;0.0432511091045742
581268.5;7029838.7;toar_LT51580161985268KIS00_3;LT5;1985;268;null
581268.5;7029838.7;toar_LT51600161997299KIS00_3;LT5;1997;299;0.0678863207925639
581268.5;7029838.7;toar_LT51590152006205KIS02_3;LT5;2006;205;null
581268.5;7029838.7;toar_LT51620151998188KIS00_3;LT5;1998;188;null
581268.5;7029838.7;toar_LT51600161988163KIS00_3;LT5;1988;163;0.697510512103431
581268.5;7029838.7;toar_LT51580161984170XXX01_3;LT5;1984;170;null
581268.5;7029838.7;toar_LT51580161986159KIS05_3;LT5;1986;159;null
581268.5;7029838.7;toar_LT51600152009172KIS01_3;LT5;2009;172;null
581268.5;7029838.7;toar_LT51580162009254MOR00_3;LT5;2009;254;null
581268.5;7029838.7;toar_LT51600152007183IKR01_3;LT5;2007;183;null
581268.5;7029838.7;toar_LT51620152007165MOR00_3;LT5;2007;165;null
581268.5;7029838.7;toar_LT51600151988147KIS00_3;LT5;1988;147;null
581268.5;7029838.7;toar_LT51620151986123KIS00_3;LT5;1986;123;null
581268.5;7029838.7;toar_LT51620151988081KIS00_3;LT5;1988;081;null
581268.5;7029838.7;toar_LT51620152009186KIS01_3;LT5;2009;186;null
581268.5;7029838.7;toar_LT51590162007192MOR01_3;LT5;2007;192;0.049345906576037
581268.5;7029838.7;toar_LT51610162006235MOR00_3;LT5;2006;235;0.242603848360879
581268.5;7029838.7;toar_LT51620151987270KIS00_3;LT5;1987;270;null
581268.5;7029838.7;toar_LT51620152009266MOR00_3;LT5;2009;266;null
581268.5;7029838.7;toar_LT51580161986095KIS00_3;LT5;1986;095;null
581268.5;7029838.7;toar_LT51610161986356XXX03_3;LT5;1986;356;0.257511376795468
581268.5;7029838.7;toar_LT51590152009229KIS01_3;LT5;2009;229;null
581268.5;7029838.7;toar_LT51620152006194KIS01_3;LT5;2006;194;null
581268.5;7029838.7;toar_LT51610152009179KIS00_3;LT5;2009;179;0.474196961037727
581268.5;7029838.7;toar_LT51580161988085KIS00_3;LT5;1988;085;null
581268.5;7029838.7;toar_LT51600152006164KIS00_3;LT5;2006;164;null
581268.5;7029838.7;toar_LT41600151988171XXX03_3;LT4;1988;171;null
581268.5;7029838.7;toar_LT51590151998215KIS00_3;LT5;1998;215;null
581268.5;7029838.7;toar_LT41610151988210XXX03_3;LT4;1988;210;0.158995098100975
581268.5;7029838.7;toar_LT51610151989172KIS00_3;LT5;1989;172;0.514263495945402
581268.5;7029838.7;toar_LT51620152011128KIS00_3;LT5;2011;128;null
581268.5;7029838.7;toar_LT51620151986171XXX03_3;LT5;1986;171;null
581268.5;7029838.7;toar_LT51610161998165KIS00_3;LT5;1998;165;0.0458482255547131
581268.5;7029838.7;toar_LT51600162007263IKR01_3;LT5;2007;263;0.127134706762823
581268.5;7029838.7;toar_LT51580162009238IKR00_3;LT5;2009;238;null
581268.5;7029838.7;toar_LT51600152011226KIS01_3;LT5;2011;226;null
581268.5;7029838.7;toar_LT51620152010173MOR00_3;LT5;2010;173;null
581268.5;7029838.7;toar_LT51600151988195KIS00_3;LT5;1988;195;null
581268.5;7029838.7;toar_LT51600161987272KIS00_3;LT5;1987;272;0.0729312310264928
581268.5;7029838.7;toar_LT51610151988170KIS00_3;LT5;1988;170;0.0350403040614113
581268.5;7029838.7;toar_LT51600161988243KIS00_3;LT5;1988;243;0.0755449875223575
581268.5;7029838.7;toar_LT51600162006196KIS01_3;LT5;2006;196;0.108848874411397
581268.5;7029838.7;toar_LT51580162011244MOR00_3;LT5;2011;244;null
