X;Y;Name;Sensor;Year;Day;Value
555870.52;7137658.6;toar_LT51590151990257KIS00_2;LT5;1990;257;null
555870.52;7137658.6;toar_LT51580161986127KIS00_2;LT5;1986;127;null
555870.52;7137658.6;toar_LT41580161988093XXX03_2;LT4;1988;093;null
555870.52;7137658.6;toar_LT41580161988205XXX03_2;LT4;1988;205;null
555870.52;7137658.6;toar_LT51600161987032XXX01_2;LT5;1987;032;null
555870.52;7137658.6;toar_LT51590152010216KIS01_2;LT5;2010;216;null
555870.52;7137658.6;toar_LT51600161985106KIS00_2;LT5;1985;106;null
555870.52;7137658.6;toar_LT51580161994149KIS00_2;LT5;1994;149;null
555870.52;7137658.6;toar_LT51590151985099KIS00_2;LT5;1985;099;null
555870.52;7137658.6;toar_LT51590151986214XXX03_2;LT5;1986;214;null
555870.52;7137658.6;toar_LT51620152006194KIS01_2;LT5;2006;194;0.0672759434246439
555870.52;7137658.6;toar_LT51590161986294XXX03_2;LT5;1986;294;null
555870.52;7137658.6;toar_LT41620151988265XXX03_2;LT4;1988;265;0.393002032786645
555870.52;7137658.6;toar_LT51600162007231IKR01_2;LT5;2007;231;null
555870.52;7137658.6;toar_LT51600151988083KIS00_2;LT5;1988;083;0.478357363534804
555870.52;7137658.6;toar_LT51610151987167XXX02_2;LT5;1987;167;0.168708985453397
555870.52;7137658.6;toar_LT51590151994172KIS00_2;LT5;1994;172;null
555870.52;7137658.6;toar_LT51620152006210KIS02_2;LT5;2006;210;0.565233868299038
555870.52;7137658.6;toar_LT51610161989124KIS00_2;LT5;1989;124;null
555870.52;7137658.6;toar_LT41590161988212XXX03_2;LT4;1988;212;null
555870.52;7137658.6;toar_LT51620151987238XXX02_2;LT5;1987;238;0.764488352715862
555870.52;7137658.6;toar_LT51610152009195KIS01_2;LT5;2009;195;0.0676379764714749
555870.52;7137658.6;toar_LT51610161984127KIS00_2;LT5;1984;127;null
555870.52;7137658.6;toar_LT51590151988188KIS00_2;LT5;1988;188;null
555870.52;7137658.6;toar_LT51590151990209KIS00_2;LT5;1990;209;null
555870.52;7137658.6;toar_LT51600151988131KIS00_2;LT5;1988;131;0.376029531583426
555870.52;7137658.6;toar_LT51580161998160KIS00_2;LT5;1998;160;null
555870.52;7137658.6;toar_LT51580161990250KIS00_2;LT5;1990;250;null
555870.52;7137658.6;toar_LT51620152006242MOR00_2;LT5;2006;242;0.0589217924513452
555870.52;7137658.6;toar_LT51610151987215XXX02_2;LT5;1987;215;0.0771790911538045
555870.52;7137658.6;toar_LT51610151998277KIS00_2;LT5;1998;277;0.175062066639037
555870.52;7137658.6;toar_LT51610162007238MOR00_2;LT5;2007;238;null
