X;Y;Name;Sensor;Year;Day;Value
581268.5;7029838.7;toar_LT51590151990257KIS00_2;LT5;1990;257;null
581268.5;7029838.7;toar_LT51580161986127KIS00_2;LT5;1986;127;null
581268.5;7029838.7;toar_LT41580161988093XXX03_2;LT4;1988;093;null
581268.5;7029838.7;toar_LT41580161988205XXX03_2;LT4;1988;205;null
581268.5;7029838.7;toar_LT51600161987032XXX01_2;LT5;1987;032;0.45447901989772
581268.5;7029838.7;toar_LT51590152010216KIS01_2;LT5;2010;216;null
581268.5;7029838.7;toar_LT51600161985106KIS00_2;LT5;1985;106;0.549324557888743
581268.5;7029838.7;toar_LT51580161994149KIS00_2;LT5;1994;149;null
581268.5;7029838.7;toar_LT51590151985099KIS00_2;LT5;1985;099;null
581268.5;7029838.7;toar_LT51590151986214XXX03_2;LT5;1986;214;null
581268.5;7029838.7;toar_LT51620152006194KIS01_2;LT5;2006;194;null
581268.5;7029838.7;toar_LT51590161986294XXX03_2;LT5;1986;294;0.0925805011200456
581268.5;7029838.7;toar_LT41620151988265XXX03_2;LT4;1988;265;null
581268.5;7029838.7;toar_LT51600162007231IKR01_2;LT5;2007;231;0.0648637513276284
581268.5;7029838.7;toar_LT51600151988083KIS00_2;LT5;1988;083;null
581268.5;7029838.7;toar_LT51610151987167XXX02_2;LT5;1987;167;0.561337018043227
581268.5;7029838.7;toar_LT51590151994172KIS00_2;LT5;1994;172;null
581268.5;7029838.7;toar_LT51620152006210KIS02_2;LT5;2006;210;null
581268.5;7029838.7;toar_LT51610161989124KIS00_2;LT5;1989;124;0.509389127675979
581268.5;7029838.7;toar_LT41590161988212XXX03_2;LT4;1988;212;0.136999036558601
581268.5;7029838.7;toar_LT51620151987238XXX02_2;LT5;1987;238;null
581268.5;7029838.7;toar_LT51610152009195KIS01_2;LT5;2009;195;0.0569801333185805
581268.5;7029838.7;toar_LT51610161984127KIS00_2;LT5;1984;127;0.627959145601486
581268.5;7029838.7;toar_LT51590151988188KIS00_2;LT5;1988;188;null
581268.5;7029838.7;toar_LT51590151990209KIS00_2;LT5;1990;209;null
