X;Y;Name;Sensor;Year;Day;Value
631319.81;7117411.6;toar_LT51580161988229KIS00_7;LT5;1988;229;null
631319.81;7117411.6;toar_LT51610151990191KIS00_7;LT5;1990;191;0.0615111312861928
631319.81;7117411.6;toar_LT51590161985099KIS00_7;LT5;1985;099;null
631319.81;7117411.6;toar_LT51590161990257KIS00_7;LT5;1990;257;null
631319.81;7117411.6;toar_LT51590161987041XXX02_7;LT5;1987;041;null
631319.81;7117411.6;toar_LT51600161999177KIS00_7;LT5;1999;177;null
631319.81;7117411.6;toar_LT51610161986276XXX02_7;LT5;1986;276;null
631319.81;7117411.6;toar_LT51610161984127KIS00_7;LT5;1984;127;null
631319.81;7117411.6;toar_LT51610161998085KIS00_7;LT5;1998;085;null
631319.81;7117411.6;toar_LT51600161987064AAA02_7;LT5;1987;064;null
631319.81;7117411.6;toar_LT51590152010216KIS01_7;LT5;2010;216;0.0694074431727354
631319.81;7117411.6;toar_LT51610162010214KIS01_7;LT5;2010;214;null
631319.81;7117411.6;toar_LT51600162011178KIS01_7;LT5;2011;178;null
631319.81;7117411.6;toar_LT51600151987096KIS01_7;LT5;1987;096;0.104662625178904
631319.81;7117411.6;toar_LT51610162011169KIS01_7;LT5;2011;169;null
631319.81;7117411.6;toar_LT51580161987098XXX02_7;LT5;1987;098;null
631319.81;7117411.6;toar_LT51580162007233IKR01_7;LT5;2007;233;null
631319.81;7117411.6;toar_LT51590161989238KIS00_7;LT5;1989;238;null
631319.81;7117411.6;toar_LT51590161986358XXX03_7;LT5;1986;358;null
631319.81;7117411.6;toar_LT51580161989167KIS00_7;LT5;1989;167;null
631319.81;7117411.6;toar_LT51600152007135IKR01_7;LT5;2007;135;0.0664688886026036
631319.81;7117411.6;toar_LT51590161989254KIS00_7;LT5;1989;254;null
631319.81;7117411.6;toar_LT41580161988205XXX03_7;LT4;1988;205;null
631319.81;7117411.6;toar_LT51590151998167KIS00_7;LT5;1998;167;0.0628824055154253
631319.81;7117411.6;toar_LT51590151988220KIS00_7;LT5;1988;220;0.0837423000093678
631319.81;7117411.6;toar_LT51590161994252KIS00_7;LT5;1994;252;null
631319.81;7117411.6;toar_LT51600151986349XXX03_7;LT5;1986;349;0.181158010187436
631319.81;7117411.6;toar_LT51600151985266KIS00_7;LT5;1985;266;0.496581122069807
631319.81;7117411.6;toar_LT51590151988092KIS00_7;LT5;1988;092;0.0510609104331385
631319.81;7117411.6;toar_LT51610161986116KIS00_7;LT5;1986;116;null
631319.81;7117411.6;toar_LT51610161987215XXX02_7;LT5;1987;215;null
631319.81;7117411.6;toar_LT51620152007277MOR00_7;LT5;2007;277;null
631319.81;7117411.6;toar_LT51610151988138KIS00_7;LT5;1988;138;0.0252946025088326
631319.81;7117411.6;toar_LT41580161988221XXX03_7;LT4;1988;221;null
