X;Y;Name;Sensor;Year;Day;Value
555870.52;7137658.6;toar_LT51580162007185IKR01_1;LT5;2007;185;null
555870.52;7137658.6;toar_LT51590161987169XXX02_1;LT5;1987;169;null
555870.52;7137658.6;toar_LT51600161985170KIS00_1;LT5;1985;170;null
555870.52;7137658.6;toar_LT51580162007217IKR01_1;LT5;2007;217;null
555870.52;7137658.6;toar_LT51600161987096KIS01_1;LT5;1987;096;null
555870.52;7137658.6;toar_LT51590151990209KIS00_1;LT5;1990;209;null
555870.52;7137658.6;toar_LT51620152010189KIS01_1;LT5;2010;189;0.43558791518155
555870.52;7137658.6;toar_LT51610161987103XXX02_1;LT5;1987;103;null
555870.52;7137658.6;toar_LT51590161986342XXX03_1;LT5;1986;342;null
555870.52;7137658.6;toar_LT51580162007201IKR01_1;LT5;2007;201;null
555870.52;7137658.6;toar_LT51600161986349XXX03_1;LT5;1986;349;null
555870.52;7137658.6;toar_LT51610161986116KIS00_1;LT5;1986;116;null
555870.52;7137658.6;toar_LT51590162007160MOR01_1;LT5;2007;160;null
555870.52;7137658.6;toar_LT51580161990250KIS00_1;LT5;1990;250;null
555870.52;7137658.6;toar_LT41610151988178XXX03_1;LT4;1988;178;0.0837904585768803
555870.52;7137658.6;toar_LT51600161986237XXX03_1;LT5;1986;237;null
555870.52;7137658.6;toar_LT51580162009238IKR00_1;LT5;2009;238;null
555870.52;7137658.6;toar_LT51590152009229KIS01_1;LT5;2009;229;null
555870.52;7137658.6;toar_LT51600151985186KIS00_1;LT5;1985;186;0.18291845548972
555870.52;7137658.6;toar_LT51620152011160KIS01_1;LT5;2011;160;0.169026520444706
555870.52;7137658.6;toar_LT51610151998277KIS00_1;LT5;1998;277;0.213938924097827
555870.52;7137658.6;toar_LT51590151990257KIS00_1;LT5;1990;257;null
555870.52;7137658.6;toar_LT51600161987272KIS00_1;LT5;1987;272;null
555870.52;7137658.6;toar_LT51620151987270KIS00_1;LT5;1987;270;0.48844162916301
555870.52;7137658.6;toar_LT51620152007229MOR00_1;LT5;2007;229;0.465095273563562
555870.52;7137658.6;toar_LT51590152009213KIS01_1;LT5;2009;213;null
555870.52;7137658.6;toar_LT51620151990182KIS00_1;LT5;1990;182;0.0853000725896071
555870.52;7137658.6;toar_LT51610151987263XXX02_1;LT5;1987;263;0.178117268686957
555870.52;7137658.6;toar_LT51580161989199KIS00_1;LT5;1989;199;null
555870.52;7137658.6;toar_LT51590161987009XXX03_1;LT5;1987;009;null
555870.52;7137658.6;toar_LT41610151988242XXX03_1;LT4;1988;242;0.241994109669408
555870.52;7137658.6;toar_LT51610152006267MOR00_1;LT5;2006;267;0.123093022321753
555870.52;7137658.6;toar_LT51610161998277KIS00_1;LT5;1998;277;null
555870.52;7137658.6;toar_LT51600152007247IKR01_1;LT5;2007;247;0.0931068574561957
555870.52;7137658.6;toar_LT51580162009190IKR00_1;LT5;2009;190;null
555870.52;7137658.6;toar_LT51620151989083KIS00_1;LT5;1989;083;0.325637221276636
555870.52;7137658.6;toar_LT51590151998215KIS00_1;LT5;1998;215;null
555870.52;7137658.6;toar_LT51590151987121AAA02_1;LT5;1987;121;null
555870.52;7137658.6;toar_LT51610161986180XXX03_1;LT5;1986;180;null
555870.52;7137658.6;toar_LT51600152007231IKR01_1;LT5;2007;231;0.0983699697742175
555870.52;7137658.6;toar_LT51610161986148XXX04_1;LT5;1986;148;null
555870.52;7137658.6;toar_LT51580161986127KIS00_1;LT5;1986;127;null
555870.52;7137658.6;toar_LT51580162009254MOR00_1;LT5;2009;254;null
555870.52;7137658.6;toar_LT51600161989261KIS00_1;LT5;1989;261;null
555870.52;7137658.6;toar_LT51610161998085KIS00_1;LT5;1998;085;null
555870.52;7137658.6;toar_LT51600151987192XXX02_1;LT5;1987;192;0.205497576293635
555870.52;7137658.6;toar_LT51600152006228KIS02_1;LT5;2006;228;0.506877947751198
555870.52;7137658.6;toar_LT51620152007197MOR00_1;LT5;2007;197;0.101857834573278
555870.52;7137658.6;toar_LT51600162006196KIS01_1;LT5;2006;196;null
555870.52;7137658.6;toar_LT51580161986143XXX03_1;LT5;1986;143;null
555870.52;7137658.6;toar_LT51600161989245KIS00_1;LT5;1989;245;null
555870.52;7137658.6;toar_LT41590151988244XXX01_1;LT4;1988;244;null
555870.52;7137658.6;toar_LT51590151998279KIS01_1;LT5;1998;279;null
555870.52;7137658.6;toar_LT51610162009163KIS01_1;LT5;2009;163;null
555870.52;7137658.6;toar_LT51620151998172KIS00_1;LT5;1998;172;0.232567078731879
555870.52;7137658.6;toar_LT51590161988236KIS00_1;LT5;1988;236;null
555870.52;7137658.6;toar_LT51600151986157XXX04_1;LT5;1986;157;0.0927502055467498
555870.52;7137658.6;toar_LT51580161989087KIS00_1;LT5;1989;087;null
555870.52;7137658.6;toar_LT51590152011267KIS01_1;LT5;2011;267;null
555870.52;7137658.6;toar_LT51590151986150XXX03_1;LT5;1986;150;null
555870.52;7137658.6;toar_LT51580162007265IKR00_1;LT5;2007;265;null
555870.52;7137658.6;toar_LT51600151985170KIS00_1;LT5;1985;170;0.166876626186631
555870.52;7137658.6;toar_LT51600161990216KIS00_1;LT5;1990;216;null
555870.52;7137658.6;toar_LT51600161987256XXX02_1;LT5;1987;256;null
555870.52;7137658.6;toar_LT51580161987178XXX02_1;LT5;1987;178;null
555870.52;7137658.6;toar_LT51600151988115KIS00_1;LT5;1988;115;0.401301374954336
555870.52;7137658.6;toar_LT51590161994188KIS00_1;LT5;1994;188;null
555870.52;7137658.6;toar_LT51620151987174XXX02_1;LT5;1987;174;0.08433292505108
555870.52;7137658.6;toar_LT51600151989149KIS00_1;LT5;1989;149;0.113694786562718
555870.52;7137658.6;toar_LT41590151988100XXX03_1;LT4;1988;100;null
555870.52;7137658.6;toar_LT51600161999225KIS00_1;LT5;1999;225;null
555870.52;7137658.6;toar_LT51610151987167XXX02_1;LT5;1987;167;0.194683257362957
555870.52;7137658.6;toar_LT51600152009252KIS01_1;LT5;2009;252;0.100985657727163
555870.52;7137658.6;toar_LT51610151987247XXX02_1;LT5;1987;247;0.245187765336556
