X;Y;Name;Sensor;Year;Day;Value
628557.346378;6674488.5637;MOD13Q1.A2012081.250m_16_days_NDVI;MOD13Q1;2012;081;61
628557.346378;6674488.5637;MOD13Q1.A2012033.250m_16_days_NDVI;MOD13Q1;2012;033;-38
628557.346378;6674488.5637;MOD13Q1.A2011001.250m_16_days_NDVI;MOD13Q1;2011;001;-84
628557.346378;6674488.5637;MOD13Q1.A2013193.250m_16_days_NDVI;MOD13Q1;2013;193;4633
628557.346378;6674488.5637;MOD13Q1.A2013049.250m_16_days_NDVI;MOD13Q1;2013;049;1
628557.346378;6674488.5637;MOD13Q1.A2013321.250m_16_days_NDVI;MOD13Q1;2013;321;-16
628557.346378;6674488.5637;MOD13Q1.A2013337.250m_16_days_NDVI;MOD13Q1;2013;337;72
628557.346378;6674488.5637;MOD13Q1.A2013161.250m_16_days_NDVI;MOD13Q1;2013;161;5582
628557.346378;6674488.5637;MOD13Q1.A2012145.250m_16_days_NDVI;MOD13Q1;2012;145;4557
628557.346378;6674488.5637;MOD13Q1.A2012321.250m_16_days_NDVI;MOD13Q1;2012;321;78
628557.346378;6674488.5637;MOD13Q1.A2013273.250m_16_days_NDVI;MOD13Q1;2013;273;3089
628557.346378;6674488.5637;MOD13Q1.A2011337.250m_16_days_NDVI;MOD13Q1;2011;337;-69
628557.346378;6674488.5637;MOD13Q1.A2012241.250m_16_days_NDVI;MOD13Q1;2012;241;3669
628557.346378;6674488.5637;MOD13Q1.A2012337.250m_16_days_NDVI;MOD13Q1;2012;337;21
628557.346378;6674488.5637;MOD13Q1.A2012001.250m_16_days_NDVI;MOD13Q1;2012;001;602
628557.346378;6674488.5637;MOD13Q1.A2012305.250m_16_days_NDVI;MOD13Q1;2012;305;1345
628557.346378;6674488.5637;MOD13Q1.A2011241.250m_16_days_NDVI;MOD13Q1;2011;241;3659
628557.346378;6674488.5637;MOD13Q1.A2011129.250m_16_days_NDVI;MOD13Q1;2011;129;2934
628557.346378;6674488.5637;MOD13Q1.A2013033.250m_16_days_NDVI;MOD13Q1;2013;033;-182
628557.346378;6674488.5637;MOD13Q1.A2011177.250m_16_days_NDVI;MOD13Q1;2011;177;4258
628557.346378;6674488.5637;MOD13Q1.A2011257.250m_16_days_NDVI;MOD13Q1;2011;257;2775
628557.346378;6674488.5637;MOD13Q1.A2011273.250m_16_days_NDVI;MOD13Q1;2011;273;3161
628557.346378;6674488.5637;MOD13Q1.A2012273.250m_16_days_NDVI;MOD13Q1;2012;273;7437
628557.346378;6674488.5637;MOD13Q1.A2013065.250m_16_days_NDVI;MOD13Q1;2013;065;53
628557.346378;6674488.5637;MOD13Q1.A2013241.250m_16_days_NDVI;MOD13Q1;2013;241;4330
628557.346378;6674488.5637;MOD13Q1.A2013353.250m_16_days_NDVI;MOD13Q1;2013;353;-413
628557.346378;6674488.5637;MOD13Q1.A2012289.250m_16_days_NDVI;MOD13Q1;2012;289;821
628557.346378;6674488.5637;MOD13Q1.A2013305.250m_16_days_NDVI;MOD13Q1;2013;305;766
628557.346378;6674488.5637;MOD13Q1.A2013177.250m_16_days_NDVI;MOD13Q1;2013;177;3854
628557.346378;6674488.5637;MOD13Q1.A2011225.250m_16_days_NDVI;MOD13Q1;2011;225;3854
628557.346378;6674488.5637;MOD13Q1.A2011305.250m_16_days_NDVI;MOD13Q1;2011;305;190
628557.346378;6674488.5637;MOD13Q1.A2013081.250m_16_days_NDVI;MOD13Q1;2013;081;87
628557.346378;6674488.5637;MOD13Q1.A2011209.250m_16_days_NDVI;MOD13Q1;2011;209;7771
628557.346378;6674488.5637;MOD13Q1.A2011353.250m_16_days_NDVI;MOD13Q1;2011;353;-595
628557.346378;6674488.5637;MOD13Q1.A2012129.250m_16_days_NDVI;MOD13Q1;2012;129;4783
628557.346378;6674488.5637;MOD13Q1.A2012177.250m_16_days_NDVI;MOD13Q1;2012;177;7144
628557.346378;6674488.5637;MOD13Q1.A2013289.250m_16_days_NDVI;MOD13Q1;2013;289;2443
628557.346378;6674488.5637;MOD13Q1.A2013209.250m_16_days_NDVI;MOD13Q1;2013;209;5371
628557.346378;6674488.5637;MOD13Q1.A2012225.250m_16_days_NDVI;MOD13Q1;2012;225;5733
628557.346378;6674488.5637;MOD13Q1.A2012257.250m_16_days_NDVI;MOD13Q1;2012;257;2188
628557.346378;6674488.5637;MOD13Q1.A2011017.250m_16_days_NDVI;MOD13Q1;2011;017;-156
628557.346378;6674488.5637;MOD13Q1.A2011193.250m_16_days_NDVI;MOD13Q1;2011;193;5630
628557.346378;6674488.5637;MOD13Q1.A2011145.250m_16_days_NDVI;MOD13Q1;2011;145;5117
628557.346378;6674488.5637;MOD13Q1.A2012353.250m_16_days_NDVI;MOD13Q1;2012;353;-446
628557.346378;6674488.5637;MOD13Q1.A2012193.250m_16_days_NDVI;MOD13Q1;2012;193;5300
628557.346378;6674488.5637;MOD13Q1.A2012161.250m_16_days_NDVI;MOD13Q1;2012;161;2113
628557.346378;6674488.5637;MOD13Q1.A2012097.250m_16_days_NDVI;MOD13Q1;2012;097;358
628557.346378;6674488.5637;MOD13Q1.A2011321.250m_16_days_NDVI;MOD13Q1;2011;321;108
628557.346378;6674488.5637;MOD13Q1.A2011065.250m_16_days_NDVI;MOD13Q1;2011;065;-31
628557.346378;6674488.5637;MOD13Q1.A2012049.250m_16_days_NDVI;MOD13Q1;2012;049;-133
628557.346378;6674488.5637;MOD13Q1.A2012113.250m_16_days_NDVI;MOD13Q1;2012;113;4887
628557.346378;6674488.5637;MOD13Q1.A2013001.250m_16_days_NDVI;MOD13Q1;2013;001;-518
628557.346378;6674488.5637;MOD13Q1.A2013129.250m_16_days_NDVI;MOD13Q1;2013;129;2244
628557.346378;6674488.5637;MOD13Q1.A2011161.250m_16_days_NDVI;MOD13Q1;2011;161;4416
628557.346378;6674488.5637;MOD13Q1.A2013017.250m_16_days_NDVI;MOD13Q1;2013;017;-1
628557.346378;6674488.5637;MOD13Q1.A2011289.250m_16_days_NDVI;MOD13Q1;2011;289;3543
628557.346378;6674488.5637;MOD13Q1.A2013097.250m_16_days_NDVI;MOD13Q1;2013;097;186
628557.346378;6674488.5637;MOD13Q1.A2013225.250m_16_days_NDVI;MOD13Q1;2013;225;5118
628557.346378;6674488.5637;MOD13Q1.A2011049.250m_16_days_NDVI;MOD13Q1;2011;049;76
628557.346378;6674488.5637;MOD13Q1.A2011033.250m_16_days_NDVI;MOD13Q1;2011;033;51
628557.346378;6674488.5637;MOD13Q1.A2013257.250m_16_days_NDVI;MOD13Q1;2013;257;2196
628557.346378;6674488.5637;MOD13Q1.A2011081.250m_16_days_NDVI;MOD13Q1;2011;081;-82
628557.346378;6674488.5637;MOD13Q1.A2011113.250m_16_days_NDVI;MOD13Q1;2011;113;4412
628557.346378;6674488.5637;MOD13Q1.A2012017.250m_16_days_NDVI;MOD13Q1;2012;017;2
628557.346378;6674488.5637;MOD13Q1.A2013145.250m_16_days_NDVI;MOD13Q1;2013;145;2358
628557.346378;6674488.5637;MOD13Q1.A2012209.250m_16_days_NDVI;MOD13Q1;2012;209;4717
628557.346378;6674488.5637;MOD13Q1.A2012065.250m_16_days_NDVI;MOD13Q1;2012;065;81
628557.346378;6674488.5637;MOD13Q1.A2013113.250m_16_days_NDVI;MOD13Q1;2013;113;-1056
628557.346378;6674488.5637;MOD13Q1.A2011097.250m_16_days_NDVI;MOD13Q1;2011;097;-1251
