X;Y;Name;Sensor;Year;Day;Value
635020.857758;6672766.68594;MOD13Q1.A2012081.250m_16_days_NDVI;MOD13Q1;2012;081;-27
635020.857758;6672766.68594;MOD13Q1.A2012033.250m_16_days_NDVI;MOD13Q1;2012;033;29
635020.857758;6672766.68594;MOD13Q1.A2011001.250m_16_days_NDVI;MOD13Q1;2011;001;-100
635020.857758;6672766.68594;MOD13Q1.A2013193.250m_16_days_NDVI;MOD13Q1;2013;193;6310
635020.857758;6672766.68594;MOD13Q1.A2013049.250m_16_days_NDVI;MOD13Q1;2013;049;4
635020.857758;6672766.68594;MOD13Q1.A2013321.250m_16_days_NDVI;MOD13Q1;2013;321;-105
635020.857758;6672766.68594;MOD13Q1.A2013337.250m_16_days_NDVI;MOD13Q1;2013;337;-1164
635020.857758;6672766.68594;MOD13Q1.A2013161.250m_16_days_NDVI;MOD13Q1;2013;161;5322
635020.857758;6672766.68594;MOD13Q1.A2012145.250m_16_days_NDVI;MOD13Q1;2012;145;5992
635020.857758;6672766.68594;MOD13Q1.A2012321.250m_16_days_NDVI;MOD13Q1;2012;321;-101
635020.857758;6672766.68594;MOD13Q1.A2013273.250m_16_days_NDVI;MOD13Q1;2013;273;3183
635020.857758;6672766.68594;MOD13Q1.A2011337.250m_16_days_NDVI;MOD13Q1;2011;337;-351
635020.857758;6672766.68594;MOD13Q1.A2012241.250m_16_days_NDVI;MOD13Q1;2012;241;5506
635020.857758;6672766.68594;MOD13Q1.A2012337.250m_16_days_NDVI;MOD13Q1;2012;337;-501
635020.857758;6672766.68594;MOD13Q1.A2012001.250m_16_days_NDVI;MOD13Q1;2012;001;482
635020.857758;6672766.68594;MOD13Q1.A2012305.250m_16_days_NDVI;MOD13Q1;2012;305;675
635020.857758;6672766.68594;MOD13Q1.A2011241.250m_16_days_NDVI;MOD13Q1;2011;241;5405
635020.857758;6672766.68594;MOD13Q1.A2011129.250m_16_days_NDVI;MOD13Q1;2011;129;3856
635020.857758;6672766.68594;MOD13Q1.A2013033.250m_16_days_NDVI;MOD13Q1;2013;033;-192
635020.857758;6672766.68594;MOD13Q1.A2011177.250m_16_days_NDVI;MOD13Q1;2011;177;5350
635020.857758;6672766.68594;MOD13Q1.A2011257.250m_16_days_NDVI;MOD13Q1;2011;257;5643
635020.857758;6672766.68594;MOD13Q1.A2011273.250m_16_days_NDVI;MOD13Q1;2011;273;3308
635020.857758;6672766.68594;MOD13Q1.A2012273.250m_16_days_NDVI;MOD13Q1;2012;273;5234
635020.857758;6672766.68594;MOD13Q1.A2013065.250m_16_days_NDVI;MOD13Q1;2013;065;-68
635020.857758;6672766.68594;MOD13Q1.A2013241.250m_16_days_NDVI;MOD13Q1;2013;241;5415
635020.857758;6672766.68594;MOD13Q1.A2013353.250m_16_days_NDVI;MOD13Q1;2013;353;-330
635020.857758;6672766.68594;MOD13Q1.A2012289.250m_16_days_NDVI;MOD13Q1;2012;289;2181
