X;Y;Name;Sensor;Year;Day;Value
669583.556026;6675885.22365;MOD13Q1.A2012081.250m_16_days_NDVI;MOD13Q1;2012;081;596
669583.556026;6675885.22365;MOD13Q1.A2012033.250m_16_days_NDVI;MOD13Q1;2012;033;2024
669583.556026;6675885.22365;MOD13Q1.A2011001.250m_16_days_NDVI;MOD13Q1;2011;001;1071
669583.556026;6675885.22365;MOD13Q1.A2013193.250m_16_days_NDVI;MOD13Q1;2013;193;7093
669583.556026;6675885.22365;MOD13Q1.A2013049.250m_16_days_NDVI;MOD13Q1;2013;049;1686
669583.556026;6675885.22365;MOD13Q1.A2013321.250m_16_days_NDVI;MOD13Q1;2013;321;773
669583.556026;6675885.22365;MOD13Q1.A2013337.250m_16_days_NDVI;MOD13Q1;2013;337;1019
669583.556026;6675885.22365;MOD13Q1.A2013161.250m_16_days_NDVI;MOD13Q1;2013;161;6268
669583.556026;6675885.22365;MOD13Q1.A2012145.250m_16_days_NDVI;MOD13Q1;2012;145;6123
669583.556026;6675885.22365;MOD13Q1.A2012321.250m_16_days_NDVI;MOD13Q1;2012;321;1660
669583.556026;6675885.22365;MOD13Q1.A2013273.250m_16_days_NDVI;MOD13Q1;2013;273;6571
669583.556026;6675885.22365;MOD13Q1.A2011337.250m_16_days_NDVI;MOD13Q1;2011;337;1135
669583.556026;6675885.22365;MOD13Q1.A2012241.250m_16_days_NDVI;MOD13Q1;2012;241;7151
669583.556026;6675885.22365;MOD13Q1.A2012337.250m_16_days_NDVI;MOD13Q1;2012;337;952
669583.556026;6675885.22365;MOD13Q1.A2012001.250m_16_days_NDVI;MOD13Q1;2012;001;833
669583.556026;6675885.22365;MOD13Q1.A2012305.250m_16_days_NDVI;MOD13Q1;2012;305;3028
669583.556026;6675885.22365;MOD13Q1.A2011241.250m_16_days_NDVI;MOD13Q1;2011;241;6185
669583.556026;6675885.22365;MOD13Q1.A2011129.250m_16_days_NDVI;MOD13Q1;2011;129;5788
669583.556026;6675885.22365;MOD13Q1.A2013033.250m_16_days_NDVI;MOD13Q1;2013;033;808
669583.556026;6675885.22365;MOD13Q1.A2011177.250m_16_days_NDVI;MOD13Q1;2011;177;6962
669583.556026;6675885.22365;MOD13Q1.A2011257.250m_16_days_NDVI;MOD13Q1;2011;257;6304
669583.556026;6675885.22365;MOD13Q1.A2011273.250m_16_days_NDVI;MOD13Q1;2011;273;6254
669583.556026;6675885.22365;MOD13Q1.A2012273.250m_16_days_NDVI;MOD13Q1;2012;273;5471
669583.556026;6675885.22365;MOD13Q1.A2013065.250m_16_days_NDVI;MOD13Q1;2013;065;1408
669583.556026;6675885.22365;MOD13Q1.A2013241.250m_16_days_NDVI;MOD13Q1;2013;241;7126
669583.556026;6675885.22365;MOD13Q1.A2013353.250m_16_days_NDVI;MOD13Q1;2013;353;565
669583.556026;6675885.22365;MOD13Q1.A2012289.250m_16_days_NDVI;MOD13Q1;2012;289;5464
669583.556026;6675885.22365;MOD13Q1.A2013305.250m_16_days_NDVI;MOD13Q1;2013;305;788
669583.556026;6675885.22365;MOD13Q1.A2013177.250m_16_days_NDVI;MOD13Q1;2013;177;7230
669583.556026;6675885.22365;MOD13Q1.A2011225.250m_16_days_NDVI;MOD13Q1;2011;225;7003
669583.556026;6675885.22365;MOD13Q1.A2011305.250m_16_days_NDVI;MOD13Q1;2011;305;2984
669583.556026;6675885.22365;MOD13Q1.A2013081.250m_16_days_NDVI;MOD13Q1;2013;081;858
669583.556026;6675885.22365;MOD13Q1.A2011209.250m_16_days_NDVI;MOD13Q1;2011;209;8126
669583.556026;6675885.22365;MOD13Q1.A2011353.250m_16_days_NDVI;MOD13Q1;2011;353;533
669583.556026;6675885.22365;MOD13Q1.A2012129.250m_16_days_NDVI;MOD13Q1;2012;129;5743
669583.556026;6675885.22365;MOD13Q1.A2012177.250m_16_days_NDVI;MOD13Q1;2012;177;7503
669583.556026;6675885.22365;MOD13Q1.A2013289.250m_16_days_NDVI;MOD13Q1;2013;289;6230
669583.556026;6675885.22365;MOD13Q1.A2013209.250m_16_days_NDVI;MOD13Q1;2013;209;7189
669583.556026;6675885.22365;MOD13Q1.A2012225.250m_16_days_NDVI;MOD13Q1;2012;225;6950
669583.556026;6675885.22365;MOD13Q1.A2012257.250m_16_days_NDVI;MOD13Q1;2012;257;5954
669583.556026;6675885.22365;MOD13Q1.A2011017.250m_16_days_NDVI;MOD13Q1;2011;017;1158
669583.556026;6675885.22365;MOD13Q1.A2011193.250m_16_days_NDVI;MOD13Q1;2011;193;7958
669583.556026;6675885.22365;MOD13Q1.A2011145.250m_16_days_NDVI;MOD13Q1;2011;145;6372
669583.556026;6675885.22365;MOD13Q1.A2012353.250m_16_days_NDVI;MOD13Q1;2012;353;585
669583.556026;6675885.22365;MOD13Q1.A2012193.250m_16_days_NDVI;MOD13Q1;2012;193;7393
669583.556026;6675885.22365;MOD13Q1.A2012161.250m_16_days_NDVI;MOD13Q1;2012;161;6999
669583.556026;6675885.22365;MOD13Q1.A2012097.250m_16_days_NDVI;MOD13Q1;2012;097;5806
669583.556026;6675885.22365;MOD13Q1.A2011321.250m_16_days_NDVI;MOD13Q1;2011;321;930
