X;Y;Name;Sensor;Year;Day;Value
626905.227527;6677146.57632;MOD13Q1.A2012081.250m_16_days_NDVI;MOD13Q1;2012;081;765
626905.227527;6677146.57632;MOD13Q1.A2012033.250m_16_days_NDVI;MOD13Q1;2012;033;2606
626905.227527;6677146.57632;MOD13Q1.A2011001.250m_16_days_NDVI;MOD13Q1;2011;001;1435
626905.227527;6677146.57632;MOD13Q1.A2013193.250m_16_days_NDVI;MOD13Q1;2013;193;7289
626905.227527;6677146.57632;MOD13Q1.A2013049.250m_16_days_NDVI;MOD13Q1;2013;049;1141
626905.227527;6677146.57632;MOD13Q1.A2013321.250m_16_days_NDVI;MOD13Q1;2013;321;2631
626905.227527;6677146.57632;MOD13Q1.A2013337.250m_16_days_NDVI;MOD13Q1;2013;337;1638
626905.227527;6677146.57632;MOD13Q1.A2013161.250m_16_days_NDVI;MOD13Q1;2013;161;6833
626905.227527;6677146.57632;MOD13Q1.A2012145.250m_16_days_NDVI;MOD13Q1;2012;145;7398
626905.227527;6677146.57632;MOD13Q1.A2012321.250m_16_days_NDVI;MOD13Q1;2012;321;1371
626905.227527;6677146.57632;MOD13Q1.A2013273.250m_16_days_NDVI;MOD13Q1;2013;273;6851
626905.227527;6677146.57632;MOD13Q1.A2011337.250m_16_days_NDVI;MOD13Q1;2011;337;549
626905.227527;6677146.57632;MOD13Q1.A2012241.250m_16_days_NDVI;MOD13Q1;2012;241;6278
626905.227527;6677146.57632;MOD13Q1.A2012337.250m_16_days_NDVI;MOD13Q1;2012;337;1749
626905.227527;6677146.57632;MOD13Q1.A2012001.250m_16_days_NDVI;MOD13Q1;2012;001;921
626905.227527;6677146.57632;MOD13Q1.A2012305.250m_16_days_NDVI;MOD13Q1;2012;305;5966
626905.227527;6677146.57632;MOD13Q1.A2011241.250m_16_days_NDVI;MOD13Q1;2011;241;6393
626905.227527;6677146.57632;MOD13Q1.A2011129.250m_16_days_NDVI;MOD13Q1;2011;129;6348
626905.227527;6677146.57632;MOD13Q1.A2013033.250m_16_days_NDVI;MOD13Q1;2013;033;1071
626905.227527;6677146.57632;MOD13Q1.A2011177.250m_16_days_NDVI;MOD13Q1;2011;177;7238
626905.227527;6677146.57632;MOD13Q1.A2011257.250m_16_days_NDVI;MOD13Q1;2011;257;6010
626905.227527;6677146.57632;MOD13Q1.A2011273.250m_16_days_NDVI;MOD13Q1;2011;273;6297
626905.227527;6677146.57632;MOD13Q1.A2012273.250m_16_days_NDVI;MOD13Q1;2012;273;6216
626905.227527;6677146.57632;MOD13Q1.A2013065.250m_16_days_NDVI;MOD13Q1;2013;065;926
626905.227527;6677146.57632;MOD13Q1.A2013241.250m_16_days_NDVI;MOD13Q1;2013;241;6957
626905.227527;6677146.57632;MOD13Q1.A2013353.250m_16_days_NDVI;MOD13Q1;2013;353;993
626905.227527;6677146.57632;MOD13Q1.A2012289.250m_16_days_NDVI;MOD13Q1;2012;289;6274
626905.227527;6677146.57632;MOD13Q1.A2013305.250m_16_days_NDVI;MOD13Q1;2013;305;1075
626905.227527;6677146.57632;MOD13Q1.A2013177.250m_16_days_NDVI;MOD13Q1;2013;177;6879
626905.227527;6677146.57632;MOD13Q1.A2011225.250m_16_days_NDVI;MOD13Q1;2011;225;7006
626905.227527;6677146.57632;MOD13Q1.A2011305.250m_16_days_NDVI;MOD13Q1;2011;305;3642
626905.227527;6677146.57632;MOD13Q1.A2013081.250m_16_days_NDVI;MOD13Q1;2013;081;887
626905.227527;6677146.57632;MOD13Q1.A2011209.250m_16_days_NDVI;MOD13Q1;2011;209;8683
626905.227527;6677146.57632;MOD13Q1.A2011353.250m_16_days_NDVI;MOD13Q1;2011;353;307
626905.227527;6677146.57632;MOD13Q1.A2012129.250m_16_days_NDVI;MOD13Q1;2012;129;6471
