X;Y;Name;Sensor;Year;Day;Value
632624.48;7140575.6;toar_LT51590151990257KIS00_2;LT5;1990;257;0.0832809408210686
632624.48;7140575.6;toar_LT51580161986127KIS00_2;LT5;1986;127;null
632624.48;7140575.6;toar_LT41580161988093XXX03_2;LT4;1988;093;null
632624.48;7140575.6;toar_LT41580161988205XXX03_2;LT4;1988;205;null
632624.48;7140575.6;toar_LT51600161987032XXX01_2;LT5;1987;032;null
632624.48;7140575.6;toar_LT51590152010216KIS01_2;LT5;2010;216;0.107241516629895
632624.48;7140575.6;toar_LT51600161985106KIS00_2;LT5;1985;106;null
632624.48;7140575.6;toar_LT51580161994149KIS00_2;LT5;1994;149;null
632624.48;7140575.6;toar_LT51590151985099KIS00_2;LT5;1985;099;0.456061048661649
632624.48;7140575.6;toar_LT51590151986214XXX03_2;LT5;1986;214;0.678757304073259
632624.48;7140575.6;toar_LT51620152006194KIS01_2;LT5;2006;194;null
632624.48;7140575.6;toar_LT51590161986294XXX03_2;LT5;1986;294;null
632624.48;7140575.6;toar_LT41620151988265XXX03_2;LT4;1988;265;null
632624.48;7140575.6;toar_LT51600162007231IKR01_2;LT5;2007;231;null
632624.48;7140575.6;toar_LT51600151988083KIS00_2;LT5;1988;083;0.399378862965092
632624.48;7140575.6;toar_LT51610151987167XXX02_2;LT5;1987;167;0.34108226805381
632624.48;7140575.6;toar_LT51590151994172KIS00_2;LT5;1994;172;0.11619359402389
632624.48;7140575.6;toar_LT51620152006210KIS02_2;LT5;2006;210;null
632624.48;7140575.6;toar_LT51610161989124KIS00_2;LT5;1989;124;null
632624.48;7140575.6;toar_LT41590161988212XXX03_2;LT4;1988;212;null
632624.48;7140575.6;toar_LT51620151987238XXX02_2;LT5;1987;238;null
632624.48;7140575.6;toar_LT51610152009195KIS01_2;LT5;2009;195;0.0889536627772636
632624.48;7140575.6;toar_LT51610161984127KIS00_2;LT5;1984;127;null
632624.48;7140575.6;toar_LT51590151988188KIS00_2;LT5;1988;188;0.0834939154424396
632624.48;7140575.6;toar_LT51590151990209KIS00_2;LT5;1990;209;0.50223081582528
632624.48;7140575.6;toar_LT51600151988131KIS00_2;LT5;1988;131;0.5867540581597
632624.48;7140575.6;toar_LT51580161998160KIS00_2;LT5;1998;160;null
632624.48;7140575.6;toar_LT51580161990250KIS00_2;LT5;1990;250;null
632624.48;7140575.6;toar_LT51620152006242MOR00_2;LT5;2006;242;null
632624.48;7140575.6;toar_LT51610151987215XXX02_2;LT5;1987;215;0.229050312176728
632624.48;7140575.6;toar_LT51610151998277KIS00_2;LT5;1998;277;0.258961210980388
632624.48;7140575.6;toar_LT51610162007238MOR00_2;LT5;2007;238;null
632624.48;7140575.6;toar_LT51580162006214MOR00_2;LT5;2006;214;null
632624.48;7140575.6;toar_LT51610161998165KIS00_2;LT5;1998;165;null
632624.48;7140575.6;toar_LT51620151985088KIS00_2;LT5;1985;088;null
632624.48;7140575.6;toar_LT51600161986173XXX02_2;LT5;1986;173;null
632624.48;7140575.6;toar_LT51610161985209KIS00_2;LT5;1985;209;null
632624.48;7140575.6;toar_LT51620152009250KIS01_2;LT5;2009;250;null
632624.48;7140575.6;toar_LT51600161988195KIS00_2;LT5;1988;195;null
632624.48;7140575.6;toar_LT51610151985273KIS00_2;LT5;1985;273;0.181355814061849
632624.48;7140575.6;toar_LT51600151990216KIS00_2;LT5;1990;216;0.17116273824038
632624.48;7140575.6;toar_LT51610151989060KIS00_2;LT5;1989;060;0.516263547027307
632624.48;7140575.6;toar_LT51580162007185IKR01_2;LT5;2007;185;null
632624.48;7140575.6;toar_LT51590151987249XXX02_2;LT5;1987;249;0.460825367336255
632624.48;7140575.6;toar_LT51600152009252KIS01_2;LT5;2009;252;0.0900140294983409
632624.48;7140575.6;toar_LT51590152007144IKR01_2;LT5;2007;144;0.131722928201178
632624.48;7140575.6;toar_LT51580161987002XXX03_2;LT5;1987;002;null
632624.48;7140575.6;toar_LT51590151990177KIS00_2;LT5;1990;177;0.115231346734909
632624.48;7140575.6;toar_LT51590161989238KIS00_2;LT5;1989;238;null
632624.48;7140575.6;toar_LT51620151986059KIS00_2;LT5;1986;059;null
632624.48;7140575.6;toar_LT51590161994156KIS00_2;LT5;1994;156;null
632624.48;7140575.6;toar_LT51590151987265XXX02_2;LT5;1987;265;0.176740321720109
632624.48;7140575.6;toar_LT51600161985170KIS00_2;LT5;1985;170;null
632624.48;7140575.6;toar_LT51600151987224XXX02_2;LT5;1987;224;0.162282773325287
632624.48;7140575.6;toar_LT51620151998076KIS00_2;LT5;1998;076;null
632624.48;7140575.6;toar_LT51610151998149KIS00_2;LT5;1998;149;0.0921936140143788
632624.48;7140575.6;toar_LT51590161988236KIS00_2;LT5;1988;236;null
632624.48;7140575.6;toar_LT51600161998206KIS00_2;LT5;1998;206;null
632624.48;7140575.6;toar_LT51590161986166XXX03_2;LT5;1986;166;null
632624.48;7140575.6;toar_LT51590151987169XXX02_2;LT5;1987;169;0.0920724967553251
632624.48;7140575.6;toar_LT51590162009245IKR01_2;LT5;2009;245;null
632624.48;7140575.6;toar_LT51610152007126MOR00_2;LT5;2007;126;0.392716128010751
632624.48;7140575.6;toar_LT51600161990088KIS00_2;LT5;1990;088;null
632624.48;7140575.6;toar_LT51590161985147KIS00_2;LT5;1985;147;null
632624.48;7140575.6;toar_LT51610152010278KIS00_2;LT5;2010;278;0.275377504041708
632624.48;7140575.6;toar_LT51590161988172KIS00_2;LT5;1988;172;null
632624.48;7140575.6;toar_LT51590151988156KIS00_2;LT5;1988;156;0.526190285917945
632624.48;7140575.6;toar_LT51610162009243KIS01_2;LT5;2009;243;null
632624.48;7140575.6;toar_LT51590152007160MOR01_2;LT5;2007;160;0.231452483021662
632624.48;7140575.6;toar_LT51610161998277KIS00_2;LT5;1998;277;null
632624.48;7140575.6;toar_LT51590151989126KIS00_2;LT5;1989;126;0.437676599919689
632624.48;7140575.6;toar_LT51620151986123KIS00_2;LT5;1986;123;null
632624.48;7140575.6;toar_LT51600151986141XXX03_2;LT5;1986;141;0.316563449306523
632624.48;7140575.6;toar_LT51600151985218KIS00_2;LT5;1985;218;0.393640053777964
632624.48;7140575.6;toar_LT51590151989094KIS00_2;LT5;1989;094;null
632624.48;7140575.6;toar_LT51590162009197MOR00_2;LT5;2009;197;null
632624.48;7140575.6;toar_LT51600161986221XXX05_2;LT5;1986;221;null
632624.48;7140575.6;toar_LT51620151998188KIS00_2;LT5;1998;188;null
632624.48;7140575.6;toar_LT51620151987094XXX02_2;LT5;1987;094;null
632624.48;7140575.6;toar_LT51580161987258XXX02_2;LT5;1987;258;null
632624.48;7140575.6;toar_LT51620151987142XXX02_2;LT5;1987;142;null
632624.48;7140575.6;toar_LT51590162011267MOR00_2;LT5;2011;267;null
632624.48;7140575.6;toar_LT51590151990081KIS00_2;LT5;1990;081;0.398227899268945
632624.48;7140575.6;toar_LT51620152011160KIS01_2;LT5;2011;160;null
632624.48;7140575.6;toar_LT51600151988163KIS00_2;LT5;1988;163;0.0792113180974843
632624.48;7140575.6;toar_LT51620151985200KIS00_2;LT5;1985;200;null
632624.48;7140575.6;toar_LT51590152006173KIS01_2;LT5;2006;173;0.089514113347414
632624.48;7140575.6;toar_LT51610151988250KIS00_2;LT5;1988;250;0.381786872525119
632624.48;7140575.6;toar_LT51610161990191KIS00_2;LT5;1990;191;null
632624.48;7140575.6;toar_LT51600151986237XXX03_2;LT5;1986;237;0.594374878544855
632624.48;7140575.6;toar_LT51600161987160XXX02_2;LT5;1987;160;null
632624.48;7140575.6;toar_LT41600151988107XXX03_2;LT4;1988;107;0.452114704205177
632624.48;7140575.6;toar_LT51620151989147KIS00_2;LT5;1989;147;null
632624.48;7140575.6;toar_LT51590161994172KIS00_2;LT5;1994;172;null
632624.48;7140575.6;toar_LT51580161998192KIS00_2;LT5;1998;192;null
632624.48;7140575.6;toar_LT41600151988219XXX03_2;LT4;1988;219;0.267458681204742
632624.48;7140575.6;toar_LT51610161986292XXX04_2;LT5;1986;292;null
