X;Y;Name;Sensor;Year;Day;Value
607983.45;7129479.8;toar_LT51590152009293KIS00_3;LT5;2009;293;0.264129192065683
607983.45;7129479.8;toar_LT51590161987073XXX01_3;LT5;1987;073;null
607983.45;7129479.8;toar_LT51620151985264KIS00_3;LT5;1985;264;null
607983.45;7129479.8;toar_LT51600151989133KIS00_3;LT5;1989;133;0.424877102983867
607983.45;7129479.8;toar_LT51600151986141XXX03_3;LT5;1986;141;0.368096642052094
607983.45;7129479.8;toar_LT51580161987082KIS00_3;LT5;1987;082;null
607983.45;7129479.8;toar_LT51590161986326XXX03_3;LT5;1986;326;null
607983.45;7129479.8;toar_LT51590152006253MOR01_3;LT5;2006;253;0.368961148138672
607983.45;7129479.8;toar_LT41610151988290XXX03_3;LT4;1988;290;0.0640887646054606
607983.45;7129479.8;toar_LT41610151988178XXX03_3;LT4;1988;178;0.0535772931134797
607983.45;7129479.8;toar_LT51590152011155KIS00_3;LT5;2011;155;0.0350339184325952
607983.45;7129479.8;toar_LT51590151987185XXX02_3;LT5;1987;185;0.0355637264606026
607983.45;7129479.8;toar_LT51590152009197KIS01_3;LT5;2009;197;0.0298841774299904
607983.45;7129479.8;toar_LT51620152007197MOR00_3;LT5;2007;197;null
607983.45;7129479.8;toar_LT51600151986125KIS00_3;LT5;1986;125;0.320882633208015
607983.45;7129479.8;toar_LT51620152010189KIS01_3;LT5;2010;189;null
607983.45;7129479.8;toar_LT51620151994177KIS00_3;LT5;1994;177;null
607983.45;7129479.8;toar_LT51590161994188KIS00_3;LT5;1994;188;null
607983.45;7129479.8;toar_LT41610161988290XXX03_3;LT4;1988;290;null
607983.45;7129479.8;toar_LT51620151989115KIS00_3;LT5;1989;115;null
607983.45;7129479.8;toar_LT51580161987098XXX02_3;LT5;1987;098;null
607983.45;7129479.8;toar_LT51590152007240IKR00_3;LT5;2007;240;0.0408883120654479
607983.45;7129479.8;toar_LT51580162006230IKR01_3;LT5;2006;230;null
607983.45;7129479.8;toar_LT51610161990191KIS00_3;LT5;1990;191;null
607983.45;7129479.8;toar_LT51590151998279KIS01_3;LT5;1998;279;0.489330839531801
607983.45;7129479.8;toar_LT51610151987167XXX02_3;LT5;1987;167;0.0647964247624035
607983.45;7129479.8;toar_LT51610161987087XXX02_3;LT5;1987;087;null
607983.45;7129479.8;toar_LT51600161987144XXX02_3;LT5;1987;144;null
607983.45;7129479.8;toar_LT51610151989108KIS00_3;LT5;1989;108;0.689652000009453
607983.45;7129479.8;toar_LT51590161988220KIS00_3;LT5;1988;220;null
607983.45;7129479.8;toar_LT51580161986271XXX02_3;LT5;1986;271;null
607983.45;7129479.8;toar_LT51620152007277MOR00_3;LT5;2007;277;null
607983.45;7129479.8;toar_LT51600161986349XXX03_3;LT5;1986;349;null
607983.45;7129479.8;toar_LT51600161999193KIS00_3;LT5;1999;193;null
607983.45;7129479.8;toar_LT51610151998197KIS00_3;LT5;1998;197;0.31916927491472
607983.45;7129479.8;toar_LT51610161987103XXX02_3;LT5;1987;103;null
607983.45;7129479.8;toar_LT51590151998199KIS00_3;LT5;1998;199;0.773818864650376
607983.45;7129479.8;toar_LT51610161998213KIS00_3;LT5;1998;213;null
607983.45;7129479.8;toar_LT51620151985248KIS00_3;LT5;1985;248;null
