X;Y;Name;Sensor;Year;Day;Value
596653.87;7016474.2;toar_LT51580161988229KIS00_7;LT5;1988;229;null
596653.87;7016474.2;toar_LT51610151990191KIS00_7;LT5;1990;191;0.0431075313595961
596653.87;7016474.2;toar_LT51590161985099KIS00_7;LT5;1985;099;0.0642948432192635
596653.87;7016474.2;toar_LT51590161990257KIS00_7;LT5;1990;257;0.265932502553882
596653.87;7016474.2;toar_LT51590161987041XXX02_7;LT5;1987;041;0.311509264824265
596653.87;7016474.2;toar_LT51600161999177KIS00_7;LT5;1999;177;0.0619889335145219
596653.87;7016474.2;toar_LT51610161986276XXX02_7;LT5;1986;276;0.238336111354083
596653.87;7016474.2;toar_LT51610161984127KIS00_7;LT5;1984;127;0.0298837059188228
596653.87;7016474.2;toar_LT51610161998085KIS00_7;LT5;1998;085;null
596653.87;7016474.2;toar_LT51600161987064AAA02_7;LT5;1987;064;0.0368832885407428
596653.87;7016474.2;toar_LT51590152010216KIS01_7;LT5;2010;216;null
596653.87;7016474.2;toar_LT51610162010214KIS01_7;LT5;2010;214;0.0445054911737034
596653.87;7016474.2;toar_LT51600162011178KIS01_7;LT5;2011;178;0.0476759883998125
596653.87;7016474.2;toar_LT51600151987096KIS01_7;LT5;1987;096;null
596653.87;7016474.2;toar_LT51610162011169KIS01_7;LT5;2011;169;0.21733473104608
596653.87;7016474.2;toar_LT51580161987098XXX02_7;LT5;1987;098;null
596653.87;7016474.2;toar_LT51580162007233IKR01_7;LT5;2007;233;null
596653.87;7016474.2;toar_LT51590161989238KIS00_7;LT5;1989;238;0.0434151507535251
596653.87;7016474.2;toar_LT51590161986358XXX03_7;LT5;1986;358;-0.0185479311134549
596653.87;7016474.2;toar_LT51580161989167KIS00_7;LT5;1989;167;null
596653.87;7016474.2;toar_LT51600152007135IKR01_7;LT5;2007;135;null
596653.87;7016474.2;toar_LT51590161989254KIS00_7;LT5;1989;254;0.28200845350847
596653.87;7016474.2;toar_LT41580161988205XXX03_7;LT4;1988;205;null
596653.87;7016474.2;toar_LT51590151998167KIS00_7;LT5;1998;167;null
596653.87;7016474.2;toar_LT51590151988220KIS00_7;LT5;1988;220;null
596653.87;7016474.2;toar_LT51590161994252KIS00_7;LT5;1994;252;0.0291524743747948
596653.87;7016474.2;toar_LT51600151986349XXX03_7;LT5;1986;349;null
596653.87;7016474.2;toar_LT51600151985266KIS00_7;LT5;1985;266;null
596653.87;7016474.2;toar_LT51590151988092KIS00_7;LT5;1988;092;null
596653.87;7016474.2;toar_LT51610161986116KIS00_7;LT5;1986;116;null
596653.87;7016474.2;toar_LT51610161987215XXX02_7;LT5;1987;215;0.0455038323704714
596653.87;7016474.2;toar_LT51620152007277MOR00_7;LT5;2007;277;null
596653.87;7016474.2;toar_LT51610151988138KIS00_7;LT5;1988;138;0.0328320545315989
596653.87;7016474.2;toar_LT41580161988221XXX03_7;LT4;1988;221;null
596653.87;7016474.2;toar_LT51590161985083KIS00_7;LT5;1985;083;0.15576161053357
596653.87;7016474.2;toar_LT51590161985067KIS00_7;LT5;1985;067;0.0483382195545485
596653.87;7016474.2;toar_LT51600162006196KIS01_7;LT5;2006;196;0.39167265120675
596653.87;7016474.2;toar_LT51580161987146XXX02_7;LT5;1987;146;null
596653.87;7016474.2;toar_LT51620151998108KIS00_7;LT5;1998;108;null
596653.87;7016474.2;toar_LT51600152009252KIS01_7;LT5;2009;252;null
596653.87;7016474.2;toar_LT51620151987030XXX03_7;LT5;1987;030;null
596653.87;7016474.2;toar_LT51600161986141XXX03_7;LT5;1986;141;0.142293068326142
596653.87;7016474.2;toar_LT51590161986134XXX03_7;LT5;1986;134;0.420609381915733
596653.87;7016474.2;toar_LT51590151986342XXX03_7;LT5;1986;342;null
596653.87;7016474.2;toar_LT51590162006285IKR01_7;LT5;2006;285;0.112274902742684
596653.87;7016474.2;toar_LT51590161998215KIS00_7;LT5;1998;215;0.056619779591166
596653.87;7016474.2;toar_LT51610161985273KIS00_7;LT5;1985;273;0.0305594749766677
596653.87;7016474.2;toar_LT51590161990193KIS00_7;LT5;1990;193;0.0498732634770433
596653.87;7016474.2;toar_LT51620151998076KIS00_7;LT5;1998;076;null
596653.87;7016474.2;toar_LT51590161987073XXX01_7;LT5;1987;073;0.0779273808748471
596653.87;7016474.2;toar_LT51600151985234KIS00_7;LT5;1985;234;null
596653.87;7016474.2;toar_LT51620151985232KIS00_7;LT5;1985;232;null
596653.87;7016474.2;toar_LT51590162009261MOR00_7;LT5;2009;261;0.0636162170156222
596653.87;7016474.2;toar_LT51580161998096KIS00_7;LT5;1998;096;null
596653.87;7016474.2;toar_LT51590151990097KIS00_7;LT5;1990;097;null
596653.87;7016474.2;toar_LT51600152009172KIS01_7;LT5;2009;172;null
596653.87;7016474.2;toar_LT51620152011224KIS01_7;LT5;2011;224;null
596653.87;7016474.2;toar_LT41590151988196XXX03_7;LT4;1988;196;null
596653.87;7016474.2;toar_LT41590161988180XXX03_7;LT4;1988;180;0.12679535320678
596653.87;7016474.2;toar_LT51580161987002XXX03_7;LT5;1987;002;null
596653.87;7016474.2;toar_LT51620151998124KIS00_7;LT5;1998;124;null
596653.87;7016474.2;toar_LT51580161986143XXX03_7;LT5;1986;143;null
596653.87;7016474.2;toar_LT51580161990202KIS00_7;LT5;1990;202;null
596653.87;7016474.2;toar_LT51590152009293KIS00_7;LT5;2009;293;null
596653.87;7016474.2;toar_LT51610151987215XXX02_7;LT5;1987;215;0.0464192303529978
596653.87;7016474.2;toar_LT51610151987167XXX02_7;LT5;1987;167;0.238972985530526
596653.87;7016474.2;toar_LT51590151986118KIS00_7;LT5;1986;118;null
596653.87;7016474.2;toar_LT51590152010152MOR00_7;LT5;2010;152;null
596653.87;7016474.2;toar_LT51610162007238MOR00_7;LT5;2007;238;0.0378721256155784
596653.87;7016474.2;toar_LT41580161988189XXX03_7;LT4;1988;189;null
596653.87;7016474.2;toar_LT51610151988250KIS00_7;LT5;1988;250;0.362092191417268
596653.87;7016474.2;toar_LT51600151989245KIS00_7;LT5;1989;245;null
596653.87;7016474.2;toar_LT51600151987032XXX02_7;LT5;1987;032;null
596653.87;7016474.2;toar_LT51600162011226KIS01_7;LT5;2011;226;0.0432205587047649
596653.87;7016474.2;toar_LT51600161998286KIS00_7;LT5;1998;286;0.0292830424728901
596653.87;7016474.2;toar_LT51580161985268KIS00_7;LT5;1985;268;null
596653.87;7016474.2;toar_LT51610151987199XXX02_7;LT5;1987;199;0.0549140801751389
596653.87;7016474.2;toar_LT51600161987080KIS00_7;LT5;1987;080;0.0460381376081489
596653.87;7016474.2;toar_LT51580161998112KIS00_7;LT5;1998;112;null
596653.87;7016474.2;toar_LT51590151989238KIS00_7;LT5;1989;238;null
596653.87;7016474.2;toar_LT51590151988236KIS00_7;LT5;1988;236;null
596653.87;7016474.2;toar_LT51620151986139XXX03_7;LT5;1986;139;null
596653.87;7016474.2;toar_LT51580161987226XXX02_7;LT5;1987;226;null
596653.87;7016474.2;toar_LT51600161989229KIS00_7;LT5;1989;229;0.141593217377828
596653.87;7016474.2;toar_LT51610161994186KIS00_7;LT5;1994;186;0.0241357988490003
596653.87;7016474.2;toar_LT51590161987169XXX02_7;LT5;1987;169;0.0553611496263849
596653.87;7016474.2;toar_LT51590151986294XXX03_7;LT5;1986;294;null
596653.87;7016474.2;toar_LT51620151984198XXX01_7;LT5;1984;198;null
596653.87;7016474.2;toar_LT51620152009170MOR00_7;LT5;2009;170;null
596653.87;7016474.2;toar_LT51590152006285IKR01_7;LT5;2006;285;null
596653.87;7016474.2;toar_LT51590152011251KIS01_7;LT5;2011;251;null
596653.87;7016474.2;toar_LT51600161987032XXX01_7;LT5;1987;032;0.0496558446519907
596653.87;7016474.2;toar_LT51610162007190MOR00_7;LT5;2007;190;0.0588614988347623
596653.87;7016474.2;toar_LT41610161988290XXX03_7;LT4;1988;290;0.0318644574584715
596653.87;7016474.2;toar_LT51610151987135XXX03_7;LT5;1987;135;0.0294975189247371
596653.87;7016474.2;toar_LT51600162006180KIS00_7;LT5;2006;180;0.0546047927714017
596653.87;7016474.2;toar_LT51590152006189KIS01_7;LT5;2006;189;null
596653.87;7016474.2;toar_LT51580161989087KIS00_7;LT5;1989;087;null
596653.87;7016474.2;toar_LT51590161986230XXX03_7;LT5;1986;230;0.0284861843495691
596653.87;7016474.2;toar_LT51620151994145KIS00_7;LT5;1994;145;null
596653.87;7016474.2;toar_LT41610161988210XXX03_7;LT4;1988;210;0.0561003140148379
596653.87;7016474.2;toar_LT51600151987128XXX02_7;LT5;1987;128;null
596653.87;7016474.2;toar_LT51600151984184XXX05_7;LT5;1984;184;null
596653.87;7016474.2;toar_LT51590151987121AAA02_7;LT5;1987;121;null
596653.87;7016474.2;toar_LT51590151989094KIS00_7;LT5;1989;094;null
596653.87;7016474.2;toar_LT51590151987265XXX02_7;LT5;1987;265;null
596653.87;7016474.2;toar_LT51580162009206MOR00_7;LT5;2009;206;null
596653.87;7016474.2;toar_LT51600161989261KIS00_7;LT5;1989;261;0.0485213708502302
