X;Y;Name;Sensor;Year;Day;Value
596653.87;7016474.2;toar_LT51590152009293KIS00_3;LT5;2009;293;null
596653.87;7016474.2;toar_LT51590161987073XXX01_3;LT5;1987;073;0.290888447521264
596653.87;7016474.2;toar_LT51620151985264KIS00_3;LT5;1985;264;null
596653.87;7016474.2;toar_LT51600151989133KIS00_3;LT5;1989;133;null
596653.87;7016474.2;toar_LT51600151986141XXX03_3;LT5;1986;141;null
596653.87;7016474.2;toar_LT51580161987082KIS00_3;LT5;1987;082;null
596653.87;7016474.2;toar_LT51590161986326XXX03_3;LT5;1986;326;0.617263408570829
596653.87;7016474.2;toar_LT51590152006253MOR01_3;LT5;2006;253;null
596653.87;7016474.2;toar_LT41610151988290XXX03_3;LT4;1988;290;0.0785960921646531
596653.87;7016474.2;toar_LT41610151988178XXX03_3;LT4;1988;178;0.0478882826712749
596653.87;7016474.2;toar_LT51590152011155KIS00_3;LT5;2011;155;null
596653.87;7016474.2;toar_LT51590151987185XXX02_3;LT5;1987;185;null
596653.87;7016474.2;toar_LT51590152009197KIS01_3;LT5;2009;197;null
596653.87;7016474.2;toar_LT51620152007197MOR00_3;LT5;2007;197;null
596653.87;7016474.2;toar_LT51600151986125KIS00_3;LT5;1986;125;null
596653.87;7016474.2;toar_LT51620152010189KIS01_3;LT5;2010;189;null
596653.87;7016474.2;toar_LT51620151994177KIS00_3;LT5;1994;177;null
596653.87;7016474.2;toar_LT51590161994188KIS00_3;LT5;1994;188;0.0622961888510833
596653.87;7016474.2;toar_LT41610161988290XXX03_3;LT4;1988;290;0.0731960465748294
596653.87;7016474.2;toar_LT51620151989115KIS00_3;LT5;1989;115;null
596653.87;7016474.2;toar_LT51580161987098XXX02_3;LT5;1987;098;null
596653.87;7016474.2;toar_LT51590152007240IKR00_3;LT5;2007;240;null
596653.87;7016474.2;toar_LT51580162006230IKR01_3;LT5;2006;230;null
596653.87;7016474.2;toar_LT51610161990191KIS00_3;LT5;1990;191;0.0475414544194911
596653.87;7016474.2;toar_LT51590151998279KIS01_3;LT5;1998;279;null
596653.87;7016474.2;toar_LT51610151987167XXX02_3;LT5;1987;167;0.713374156228706
596653.87;7016474.2;toar_LT51610161987087XXX02_3;LT5;1987;087;0.654931273743536
596653.87;7016474.2;toar_LT51600161987144XXX02_3;LT5;1987;144;0.243612540386972
596653.87;7016474.2;toar_LT51610151989108KIS00_3;LT5;1989;108;0.81512426945844
596653.87;7016474.2;toar_LT51590161988220KIS00_3;LT5;1988;220;0.0617790811152137
596653.87;7016474.2;toar_LT51580161986271XXX02_3;LT5;1986;271;null
596653.87;7016474.2;toar_LT51620152007277MOR00_3;LT5;2007;277;null
596653.87;7016474.2;toar_LT51600161986349XXX03_3;LT5;1986;349;0.367657552501151
596653.87;7016474.2;toar_LT51600161999193KIS00_3;LT5;1999;193;0.526746705236683
596653.87;7016474.2;toar_LT51610151998197KIS00_3;LT5;1998;197;0.127447293570914
596653.87;7016474.2;toar_LT51610161987103XXX02_3;LT5;1987;103;0.786179444803145
596653.87;7016474.2;toar_LT51590151998199KIS00_3;LT5;1998;199;null
596653.87;7016474.2;toar_LT51610161998213KIS00_3;LT5;1998;213;0.229882960921014
596653.87;7016474.2;toar_LT51620151985248KIS00_3;LT5;1985;248;null
596653.87;7016474.2;toar_LT51620151986203XXX03_3;LT5;1986;203;null
596653.87;7016474.2;toar_LT41580161988285XXX03_3;LT4;1988;285;null
596653.87;7016474.2;toar_LT41600151988267XXX03_3;LT4;1988;267;null
596653.87;7016474.2;toar_LT51590161987169XXX02_3;LT5;1987;169;0.0637361632757616
596653.87;7016474.2;toar_LT51580161989071KIS00_3;LT5;1989;071;null
596653.87;7016474.2;toar_LT51580162009206MOR00_3;LT5;2009;206;null
596653.87;7016474.2;toar_LT51590151989142KIS00_3;LT5;1989;142;null
596653.87;7016474.2;toar_LT51580161987162XXX02_3;LT5;1987;162;null
596653.87;7016474.2;toar_LT51590151994268KIS00_3;LT5;1994;268;null
596653.87;7016474.2;toar_LT51580161990218KIS00_3;LT5;1990;218;null
596653.87;7016474.2;toar_LT51620151986107KIS00_3;LT5;1986;107;null
596653.87;7016474.2;toar_LT51580161989151KIS00_3;LT5;1989;151;null
596653.87;7016474.2;toar_LT51580161988117KIS00_3;LT5;1988;117;null
596653.87;7016474.2;toar_LT51620151994209KIS00_3;LT5;1994;209;null
596653.87;7016474.2;toar_LT51590152007272IKR00_3;LT5;2007;272;null
596653.87;7016474.2;toar_LT51600161990264KIS00_3;LT5;1990;264;0.133831569865231
596653.87;7016474.2;toar_LT51590161990209KIS00_3;LT5;1990;209;0.0564648497271364
596653.87;7016474.2;toar_LT51590161987185XXX02_3;LT5;1987;185;0.0585561563228766
596653.87;7016474.2;toar_LT41620151988217XXX04_3;LT4;1988;217;null
596653.87;7016474.2;toar_LT41610151988194XXX03_3;LT4;1988;194;0.046173959346878
596653.87;7016474.2;toar_LT51590151988220KIS00_3;LT5;1988;220;null
596653.87;7016474.2;toar_LT51600161998206KIS00_3;LT5;1998;206;0.0579803396703608
